"delay","total","on_time_pct","retrograde","delay_pct"
1030,15076,92.730167153091,TRUE,2.61381922517499
2031,17368,87.8569783509903,TRUE,3.41963738612773
1308,18234,92.4701107820555,TRUE,2.67832266664788
1540,17739,90.6871864253904,TRUE,2.94642773254507
2039,18000,87.9055555555556,TRUE,3.36567642202541
3407,18297,80.5541892113461,TRUE,4.31515224368228
2744,18362,84.4624768543732,TRUE,3.86573484509793
3516,15058,74.6115021915261,TRUE,4.83215422327437
3872,17364,75.7371573370191,TRUE,4.72218269922166
3418,18209,79.8890658465594,TRUE,4.3325439926808
2152,17710,86.5612648221344,TRUE,3.48587534687281
2145,17972,86.9129757400401,TRUE,3.45474059576397
2830,18289,83.8755536114604,TRUE,3.93367284541903
2973,18369,82.9332026784256,TRUE,4.02304321309514
2177,15001,84.7543497100193,TRUE,3.80950992153547
3875,17410,75.6461803561172,TRUE,4.71776677861139
4457,18238,73.741638337537,TRUE,4.94347920207419
2191,17784,86.5721997300945,TRUE,3.50999472620084
1716,18008,89.8711683696135,TRUE,3.08692374032584
2090,18328,88.1438236577914,TRUE,3.37687982147388
3770,18393,78.2091012885337,TRUE,4.52735333050101
2086,15000,85.16,TRUE,3.7291643389192
2884,17489,82.1259077134199,TRUE,4.06083308848318
3459,18383,80.1990969917859,TRUE,4.33777565882817
3495,17933,79.2728489377126,TRUE,4.41465851868681
3259,18910,81.5230037017451,TRUE,4.15141753902077
2349,15821,84.2993489665634,TRUE,3.85322654169455
3264,17772,79.653387350889,TRUE,4.28555351616398
3178,18820,82.0085015940489,TRUE,4.10929327008869
2889,18388,83.2281922993256,TRUE,3.96375244917685
2218,18431,87.0869730345613,TRUE,3.46901614714254
2169,18737,87.8369002508406,TRUE,3.40235595502945
1757,18789,90.0633349300122,TRUE,3.05797582349853
1300,15390,91.0201429499675,TRUE,2.90637979878109
1605,17645,90.4562198923208,TRUE,3.01596770658123
1627,18682,90.311529814795,TRUE,2.95108754102062
1493,18311,90.9507946043362,TRUE,2.85544548065886
1872,18358,87.7492101536115,TRUE,3.1933038120887
2965,18780,83.0511182108626,TRUE,3.97342074508419
2861,18789,83.0698813135345,TRUE,3.90217817610486
1236,14530,90.7157604955265,TRUE,2.91659702338772
744,14244,94.4467846110643,TRUE,2.2854434789631
2141,17767,87.2629031350256,TRUE,3.4713730098529
3655,18359,78.1469578953102,TRUE,4.46189329185678
3199,17998,80.7034114901656,TRUE,4.2159455799399
1797,18426,89.8133072831868,TRUE,3.12290307373529
1609,18496,90.6466262975779,TRUE,2.94943692943111
1085,14682,92.1196022340281,TRUE,2.71845569436256
2191,17306,86.7964867675951,TRUE,3.55813841944118
3271,18139,80.8037929323557,TRUE,4.24652418323378
2067,14300,80.3986013986014,TRUE,3.80191339387754
5573,17136,52.0191409897292,TRUE,5.7028217170872
5224,17966,67.1434932650562,TRUE,5.39232285009835
3608,17279,77.1051565484114,TRUE,4.56955555951112
4027,17577,74.2163053991011,TRUE,4.78650413510247
5848,18269,65.1978761836992,TRUE,5.65778309998158
5718,18585,67.484530535378,TRUE,5.54677810777724
5033,15986,67.3151507569123,TRUE,5.61104253446123
4386,17552,73.3363719234275,TRUE,4.9988603988456
5600,18328,66.4884329986905,TRUE,5.52759831044404
6412,18309,62.4119285597247,TRUE,5.91785669898918
6094,18536,65.7693137678032,TRUE,5.7338089018636
4173,18567,76.7113696342974,TRUE,4.74081844292797
2513,15021,82.5311230943346,TRUE,4.09022144355206
2885,14391,72.2951844903064,TRUE,4.4774157451111
5696,18080,52.4115044247788,TRUE,5.61288025694127
4645,18525,57.3603238866397,TRUE,5.00741690111703
5647,18502,62.3121824667603,TRUE,5.52458367246625
6345,18489,61.2526367029044,TRUE,5.85813130764869
3262,17274,79.8425379182586,TRUE,4.34555769892838
4921,17649,70.4289194855233,TRUE,5.28039767259179
3942,17709,76.4244169631261,TRUE,4.71803644155045
2261,14800,81.9864864864865,TRUE,3.9085837623143
3149,16649,77.6563156946363,TRUE,4.34902849977157
5402,17580,66.6268486916951,TRUE,5.54329325525591
4160,17011,73.3172652989242,TRUE,4.94517588808584
2422,17261,85.0124558252708,TRUE,3.74588200598749
4466,17742,73.142824935182,TRUE,5.01716139523012
4357,17776,72.2997299729973,TRUE,4.95081569618641
2392,14472,82.1586511885019,TRUE,4.06552195508458
1880,16653,87.9120879120879,TRUE,3.3599489863533
3144,17672,81.0151652331372,TRUE,4.21792076629766
3029,17030,80.8866705813271,TRUE,4.21737590712338
3150,17274,80.3403959708232,TRUE,4.27030425578287
3141,17773,81.3537388173071,TRUE,4.20391181937071
5239,17806,68.2298101763451,TRUE,5.42426644965975
3361,14510,74.0110268780152,TRUE,4.81283031392128
3451,16654,77.620991953885,TRUE,4.55211473151567
3831,17698,77.3703243304328,TRUE,4.65258140502292
3919,17077,71.1951747965099,TRUE,4.79051100878022
4713,17336,69.848869404707,TRUE,5.21403894526598
3948,17772,76.9356290794508,TRUE,4.71324938698662
3780,17803,75.3524686850531,TRUE,4.60786030232551
2178,14522,81.8137997521003,TRUE,3.87271663936923
3370,18288,79.9486001749781,TRUE,4.29271290409577
2967,18342,82.2920074146767,TRUE,4.02193852914501
3524,18461,79.6219056389145,TRUE,4.36908343850603
3310,18498,80.3816628824738,TRUE,4.23010949735423
3291,15831,77.4682584801971,TRUE,4.55942175070227
4724,17602,70.5772071355528,TRUE,5.18052693595609
4369,18398,74.2852483965648,TRUE,4.87310439339849
4052,18290,75.5002733734281,TRUE,4.70682298514082
3109,18324,81.7288801571709,TRUE,4.11907993024305
2900,18451,83.6323234513034,TRUE,3.96450568105356
2263,18476,87.156310889803,TRUE,3.49976029859918
3576,15774,75.6624825662483,TRUE,4.76132511098289
4510,17211,71.9075010167916,TRUE,5.11900105007067
3984,18091,76.3584102592449,TRUE,4.69276036991532
2635,17374,83.6767583745827,TRUE,3.8943986068206
1780,17589,89.2944453920064,TRUE,3.18118866769538
4015,17996,75.2389419871082,TRUE,4.72340062321975
3948,18024,74.3231247225921,TRUE,4.68018459353481
3107,14824,76.902320561252,TRUE,4.57812792107623
4067,16798,73.0384569591618,TRUE,4.92048936803112
2520,17863,84.571460560936,TRUE,3.75597827226511
3048,17120,80.5782710280374,TRUE,4.21944763183014
2130,17385,86.7529479436296,TRUE,3.50027732168919
4798,17867,70.7393518777635,TRUE,5.1820822653557
2547,17912,84.2005359535507,TRUE,3.77087756918789
2458,17359,85.3620600264992,TRUE,3.76295121306439
661,10900,93.7889908256881,TRUE,2.46256374201486
530,13127,95.7263655062086,TRUE,2.00934815376708
1680,15316,88.691564377122,TRUE,3.31193619947557
2356,17461,85.8255540919764,TRUE,3.67327198757023
2961,17534,82.4056119539181,TRUE,4.10940270612626
3712,16242,73.0267208471863,TRUE,4.78062007324301
1870,15899,86.9425750047173,TRUE,3.42954020559059
2799,16706,82.1980126900515,TRUE,4.0932211613395
1627,16702,89.5701113639085,TRUE,3.12111331763459
1440,12922,88.1597275963473,TRUE,3.33823093743874
2068,15475,85.9967689822294,TRUE,3.6556106875859
3087,16500,80.2181818181818,TRUE,4.32540066457327
2337,15412,83.9021541655853,TRUE,3.89403504787281
2219,15563,84.7715736040609,TRUE,3.77600005880963
1679,16640,89.4170673076923,TRUE,3.17649873772511
2211,16679,85.8324839618682,TRUE,3.6409051648031
948,12877,92.1643239885066,TRUE,2.71329378987681
1059,15481,92.655513209741,TRUE,2.61546236243066
1793,16500,88.4666666666667,TRUE,3.29646275068696
1494,15421,89.3327280980481,TRUE,3.11256930407247
2888,16726,81.4480449599426,TRUE,4.15530157137953
2935,17648,82.1792837715322,TRUE,4.07808529726265
2592,16894,83.0294779211554,TRUE,3.91697909464571
2279,17096,84.9613944782405,TRUE,3.65110992028131
4007,17737,76.0105993121723,TRUE,4.75301941403628
3517,17755,78.5356237679527,TRUE,4.45067462825339
2114,14738,84.6044239381191,TRUE,3.78733058781625
2372,16746,84.4739042159322,TRUE,3.76358560621532
3693,17653,75.8567948790574,TRUE,4.57383394405914
3745,16896,74.9467329545455,TRUE,4.70797296824196
2727,17078,83.2240309169692,TRUE,3.99598697864266
3067,17734,82.0852599526334,TRUE,4.15866115645257
2874,17750,83.2,TRUE,4.02387242538511
1959,14747,86.2480504509392,TRUE,3.64473013739874
2147,16744,86.6579073100812,TRUE,3.58085235431079
2092,17645,87.3165202606971,TRUE,3.44326151671422
1620,16912,89.1792809839167,TRUE,3.09499550270733
2035,17078,87.4048483428973,TRUE,3.45194368617945
2374,17738,85.872138910813,TRUE,3.65837341175616
3757,17745,77.4809805579036,TRUE,4.60132167666652
3122,14748,77.3121779224302,TRUE,4.60097512099432
2653,16672,83.4512955854127,TRUE,3.98909862869819
2913,17515,82.2723379960034,TRUE,4.07816855336353
3045,16968,75.990099009901,TRUE,4.23621819013793
2120,17139,84.2872979753778,TRUE,3.51702285930445
3489,15853,76.6290292058285,TRUE,4.69131672974686
4904,17659,69.6358797213885,TRUE,5.26977626975679
4535,18388,73.5534043941701,TRUE,4.96616789693986
3355,18218,80.1405203644747,TRUE,4.29136953123561
5345,18322,65.5932758432485,TRUE,5.40116463484755
5937,18371,65.4128789940667,TRUE,5.68482533829182
5388,18448,68.1103642671292,TRUE,5.40429625759876
2946,15847,80.1665930460024,TRUE,4.31164347455019
3066,17625,81.7078014184397,TRUE,4.17082062439169
3910,18369,77.5219119168164,TRUE,4.61366037438748
4859,18201,71.6608977528707,TRUE,5.16684965585304
2947,18290,83.0071077091307,TRUE,4.0140540420351
5780,18381,65.050867743866,TRUE,5.60763001542176
5113,18445,70.3496882624017,TRUE,5.26500231624627
3105,15837,78.3923722927322,TRUE,4.42786472040346
3355,17635,79.8015310462149,TRUE,4.36172750818809
3595,18373,79.8671964295434,TRUE,4.42343255461543
4317,18197,75.1167774907952,TRUE,4.87069714909994
4679,18281,72.9008259942016,TRUE,5.05913825962307
3208,18354,81.7042606516291,TRUE,4.18072706663685
4082,18418,76.6912802693018,TRUE,4.70777031235935
3501,15861,76.596683689553,TRUE,4.69819212761844
4859,17620,70.4143019296254,TRUE,5.25134434979617
3586,18283,79.6313515287425,TRUE,4.42875252533946
2466,18163,85.734735451192,TRUE,3.68470517804041
1850,15813,87.2193764624044,TRUE,3.42041442033046
2136,16865,80.4802846131041,TRUE,3.55883170868533
2513,17471,83.120599851182,TRUE,3.79260280957599
2708,17394,83.8450040243762,TRUE,3.94570486339707
1681,13569,86.9334512491709,TRUE,3.51973474636885
3183,16426,79.6663825642274,TRUE,4.40202404106372
3897,17427,76.6282205772652,TRUE,4.72883202262018
1938,16530,87.6285541439806,TRUE,3.42405285167073
1874,16856,88.4254864736592,TRUE,3.33432195432768
2722,17535,83.6555460507556,TRUE,3.93995421747691
2459,17591,85.0548575976352,TRUE,3.73881520377287
1503,13994,88.8595112190939,TRUE,3.277242328366
1573,15970,89.7370068879148,TRUE,3.13842607395261
1640,16184,89.4710825506673,TRUE,3.18331040754215
2170,16882,86.1746238597323,TRUE,3.58523740633774
3079,17712,81.2443541102078,TRUE,4.16937581303006
594,10780,94.1187384044527,TRUE,2.34738238930785
944,12987,91.7532917532917,TRUE,2.69607256371324
1721,15650,88.4536741214057,TRUE,3.31614310786207
2853,17825,83.5007012622721,TRUE,4.00070120081177
2692,17894,84.2405275511345,TRUE,3.87867875399838
2784,14343,79.4255037300425,TRUE,4.40569690711901
2451,16963,81.4714378352886,TRUE,3.80119653389719
3220,18127,79.2078115518288,TRUE,4.2146835141836
3979,17244,68.8877290651821,TRUE,4.80361245800675
4289,17531,73.2816154241059,TRUE,4.94623422573179
2797,18169,83.8956464307337,TRUE,3.92356381608332
4255,18197,75.0013738528329,TRUE,4.83559460828706
2902,15030,79.8070525615436,TRUE,4.39409268968414
2412,17359,85.3620600264992,TRUE,3.7275742258
2607,18421,84.2570978774225,TRUE,3.7619577548802
3029,17836,75.224265530388,TRUE,4.12098377679769
2889,18057,76.2031345184693,TRUE,3.99991692885994
2850,18542,82.7958149066983,TRUE,3.92052422426838
4794,18577,70.8510523765947,TRUE,5.07997089780536
2472,15407,79.0095411176738,TRUE,4.00557798912165
3854,17721,76.9764685965803,TRUE,4.66349743651555
3658,18641,79.3680596534521,TRUE,4.42983191117059
3336,18095,80.0718430505665,TRUE,4.29372007157585
2484,18312,85.2774137177807,TRUE,3.68305246928156
2882,18770,83.9371337240277,TRUE,3.91845489429921
3098,18787,82.7433863842018,TRUE,4.06080363364961
2883,15507,80.8215644547624,TRUE,4.31179820861737
2689,17749,84.1117809454054,TRUE,3.89231927058742
6906,19188,60.1417552637065,TRUE,5.99927033295132
6227,19263,64.0917821730779,TRUE,5.68561529240061
7087,19353,58.016844933602,TRUE,6.05141682029856
4732,16582,69.165360028947,TRUE,5.34200035533561
5413,17979,67.5510317592747,TRUE,5.48701626213433
5317,18306,68.7424888014859,TRUE,5.3893526344064
3973,18015,77.0746600055509,TRUE,4.69615204384112
5541,19031,69.9227576060112,TRUE,5.39589227168206
1431,13689,88.698955365622,TRUE,3.23321031100474
2304,15904,84.7648390342052,TRUE,3.80616887817331
2458,16503,81.463976246743,TRUE,3.85930844185808
4592,18566,71.5124420984595,TRUE,4.97326689455113
5890,19361,66.9541862507102,TRUE,5.51561259839949
5913,19121,66.1890068511061,TRUE,5.56094549942272
6815,19200,59.0572916666667,TRUE,5.95775055425004
5783,19349,66.2101400589178,TRUE,5.46697809591974
6110,19391,66.6236914032283,TRUE,5.61332906152927
4472,16516,71.2884475659966,TRUE,5.20353476372525
4048,18545,77.0719870585063,TRUE,4.67204301992699
4431,19354,75.9532913092901,TRUE,4.78481891973536
4226,19079,76.0469626290686,TRUE,4.7063794855544
4913,19170,72.8534167970788,TRUE,5.06246840314206
4606,19329,74.6753582699571,TRUE,4.88154473718719
5164,19381,71.2914710283267,TRUE,5.16184579184056
4853,16509,68.1507056756921,TRUE,5.42181583815402
2503,18232,85.558358929355,TRUE,3.7052137642857
1811,17380,88.9010356731876,TRUE,3.22800604320372
2050,17718,87.786431877187,TRUE,3.40149300234379
2992,18319,82.7829029968885,TRUE,4.04138209724888
2405,18229,86.3788468923144,TRUE,3.63225322372575
1373,13808,89.2960602549247,TRUE,3.15333331700143
2703,17367,83.6586629815167,TRUE,3.94512365978123
3316,18148,81.0557637205202,TRUE,4.2745743523493
2170,17421,86.7745824005511,TRUE,3.52933860455356
3304,17755,80.5744860602647,TRUE,4.31379677077572
3260,16549,79.4851652667835,TRUE,4.43836405366192
3060,18215,80.2799890200384,TRUE,4.09869994050623
1215,13813,90.3062332585246,TRUE,2.96581551702481
1573,17031,90.2941694556984,TRUE,3.03909507559662
2349,18039,86.3573368812018,TRUE,3.60857120340607
1815,17259,88.9622805492786,TRUE,3.24287717776319
2244,17636,86.6919936493536,TRUE,3.56706794022474
2937,18192,83.1409410729991,TRUE,4.01801681217269
2544,18126,85.0049652432969,TRUE,3.74634324632678
1097,13964,91.7860211973646,TRUE,2.80284056102758
1610,16953,90.0430602253289,TRUE,3.08169502325634
5793,15993,58.2692427937223,TRUE,6.01847963920381
4535,16047,69.4896242288278,TRUE,5.31608258904995
2780,12107,74.4280168497563,TRUE,4.79186006207892
4254,14781,68.0941749543333,TRUE,5.36471721393289
4465,15899,68.5389018177244,TRUE,5.29938932952333
2683,15099,73.3690972912113,TRUE,4.21537527406973
2809,15469,62.2406102527636,TRUE,4.26132590188141
3366,16430,51.6129032258064,TRUE,4.52624725146291
5556,16643,59.8269542750706,TRUE,5.77783734924208
3226,12996,70.3601108033241,TRUE,4.98227081444313
2570,14853,80.3339392715276,TRUE,4.15967568094991
3483,16541,72.0694033008887,TRUE,4.58876541467892
3938,16053,72.3167009281754,TRUE,4.95290220644592
2750,16233,81.8949054395367,TRUE,4.11592026231575
4106,16593,70.2886759476888,TRUE,4.97447228915143
6144,16594,57.3460286850669,TRUE,6.08485257657331
2422,13083,79.9357945425361,TRUE,4.30262403293076
2787,15454,80.8334411802769,TRUE,4.246665269566
2175,16557,85.8368061846953,TRUE,3.62442240370295
2370,15828,84.1357088703563,TRUE,3.86955614328307
3462,16215,75.9605303731113,TRUE,4.62067108709299
3878,16587,75.3421354072466,TRUE,4.83526165062444
4246,16606,71.9559195471516,TRUE,5.05658693388818
2038,14085,84.5935392261271,TRUE,3.80385246489988
5172,16471,66.8629712828608,TRUE,5.60362771384214
5645,17222,63.1808152363256,TRUE,5.72519364692054
5748,17139,64.0877530777758,TRUE,5.79116101898732
5604,17256,64.5282800185443,TRUE,5.69874202256757
6108,17341,60.4463410414624,TRUE,5.93488687227693
5891,17414,61.8410474330998,TRUE,5.81627913881015
3477,14685,74.3139257745999,TRUE,4.86592454264857
3676,16592,76.0065091610415,TRUE,4.70693695993912
3937,17369,76.1126144280039,TRUE,4.7609684095678
3374,17287,79.4990455255394,TRUE,4.41786787323715
5227,17307,64.996822095106,TRUE,5.49560301609795
6190,17432,59.7751262046811,TRUE,5.9589770921958
4452,17484,72.6950354609929,TRUE,5.04611540829136
3364,14781,75.2384818347879,TRUE,4.77063384648265
3804,16641,75.7226128237486,TRUE,4.78112990546024
5936,17411,62.2135431623686,TRUE,5.83895446434458
4801,17342,69.0866105408834,TRUE,5.26158101768604
6078,17379,60.0897635076817,TRUE,5.9138180196744
5297,17452,67.3619069447628,TRUE,5.5092487818875
5104,17506,69.5418713583914,TRUE,5.39960350762251
3124,14806,77.9346210995542,TRUE,4.59342510930239
2691,16296,82.639911634757,TRUE,4.06365042621172
3793,16917,73.8665247975409,TRUE,4.73510644855542
3373,16449,77.573104748009,TRUE,4.52833366969156
2338,12530,80.7262569832402,TRUE,4.31963168303676
2946,15865,80.8950520012606,TRUE,4.30919684333455
5120,16627,67.1077163649486,TRUE,5.54917003032892
3005,16091,80.4238394133367,TRUE,4.3214622217788
3282,16461,79.4605431018772,TRUE,4.46520272286676
4406,16708,73.066794350012,TRUE,5.13523133945724
5259,16679,67.288206727022,TRUE,5.61521747630432
2413,12715,80.621313409359,TRUE,4.3563270686328
3606,15880,76.4861460957179,TRUE,4.76527109031918
6099,16692,59.0462497004553,TRUE,6.04470524826989
4825,16156,68.5132458529339,TRUE,5.46489392489
3846,16508,75.9752847104434,TRUE,4.82677894754677
2854,16745,82.5380710659899,TRUE,4.12842508707762
1882,16674,88.425092959098,TRUE,3.35961808918361
953,12737,92.3372850749784,TRUE,2.73534982244936
2044,15970,86.7689417658109,TRUE,3.57756874447966
2295,16681,85.8881362028655,TRUE,3.70920044963076
1680,16134,88.9859923143672,TRUE,3.22688593845509
2858,16505,81.5934565283248,TRUE,4.16124558986052
2965,16753,81.4958514892855,TRUE,4.20693744765402
1843,16704,88.52969348659,TRUE,3.32163896903517
1223,12732,89.7502356267672,TRUE,3.09930925791819
2680,15525,81.8164251207729,TRUE,4.15481405975954
2432,16013,84.0192343720727,TRUE,3.8971348483506
2348,16056,84.5602889885401,TRUE,3.82410991496765
1749,12280,83.8925081433225,TRUE,3.77394634431546
2159,14720,84.116847826087,TRUE,3.82976756020746
2570,15890,73.4235368156073,TRUE,4.02165316098522
874,15155,75.0907291322996,TRUE,2.40147320890286
1430,15525,85.8679549114332,TRUE,3.03495470814892
2132,16030,86.0137242669994,TRUE,3.64692505859825
3444,16080,77.6990049751244,TRUE,4.62794883806651
1281,12037,87.9787322422531,TRUE,3.2622364401348
2478,13406,66.1942413844547,TRUE,4.29933259689871
3784,15975,58.3223787167449,TRUE,4.86693034207565
3275,15164,74.2943814297019,TRUE,4.647279193677
3484,15499,75.6113297632105,TRUE,4.74118862781166
4467,16010,69.5315427857589,TRUE,5.2821692210871
2112,16023,85.2711726892592,TRUE,3.63057188847828
1040,12259,90.8638551268456,TRUE,2.91265567764206
2504,14726,79.4445198967812,TRUE,4.12358322481538
2998,15891,72.9847083254672,TRUE,4.34350374627541
1863,15176,86.2809699525567,TRUE,3.50370690060324
1787,15541,88.0509619715591,TRUE,3.39096100871726
5327,16993,66.3155416936386,TRUE,5.59894652599096
3907,16711,75.5729758841482,TRUE,4.83526728384084
3088,16834,80.9967922062493,TRUE,4.28296952676636
3488,17203,78.8002092658257,TRUE,4.50283614372194
2561,17132,84.677795937427,TRUE,3.86634635475821
1698,12947,85.6878041245076,TRUE,3.62146480551823
1460,13155,88.5366780691752,TRUE,3.33143237319394
2824,15914,79.0121905240669,TRUE,4.2125267269372
4265,16782,70.545822905494,TRUE,5.0412433180115
4680,16824,68.7291963861151,TRUE,5.27422067314093
3543,17052,77.8090546563453,TRUE,4.55824762308773
3163,17083,80.2493707194287,TRUE,4.30296214588753
2138,13482,82.3468328141225,TRUE,3.98223320245588
3966,16094,72.3313035914005,TRUE,4.96414383318216
4260,17002,71.3445477002706,TRUE,5.00558445931343
3218,16731,79.6186719263642,TRUE,4.38563082067975
2395,16773,84.9997019018661,TRUE,3.77874325855597
2472,17234,84.8671231286991,TRUE,3.78731291555682
3309,17266,79.9837831576509,TRUE,4.37776571084155
1400,14241,89.7970648128643,TRUE,3.1354059244496
3136,16674,79.8728559433849,TRUE,4.3367873594604
3772,17312,74.8498151571165,TRUE,4.66779979201512
4079,17119,73.3687715403937,TRUE,4.88132424271541
3914,17165,75.8811535100495,TRUE,4.77516636434436
4396,17391,72.9055258467023,TRUE,5.02766768544235
3464,16534,78.1541066892464,TRUE,4.57720090384822
2791,16557,82.0740472307785,TRUE,4.10571778424762
1187,12539,90.0311029587686,TRUE,3.07676203667968
1512,15685,90.1051960471788,TRUE,3.10480003098229
1849,16495,88.2570475901788,TRUE,3.34805277905483
1173,15606,92.0735614507241,TRUE,2.74159440276658
1158,15959,92.4995300457422,TRUE,2.69371374503849
1607,16539,90.0417195719209,TRUE,3.11711851510866
2265,16583,86.0700717602364,TRUE,3.69574972114274
1123,12668,90.9456899273761,TRUE,2.97739085961392
1890,15794,87.8688109408636,TRUE,3.45927298480275
1816,16540,88.6033857315599,TRUE,3.31352437333307
2024,15842,86.7504103017296,TRUE,3.57437611698581
2267,16291,85.7774231170585,TRUE,3.73036981448167
3103,16600,80.9518072289157,TRUE,4.32351374281814
3489,16625,78.009022556391,TRUE,4.58109879454848
1588,12673,87.051211236487,TRUE,3.53985547965658
2106,15784,86.2835783071465,TRUE,3.65275586968074
2034,16577,87.3197804186523,TRUE,3.50285778588778
1424,16100,90.8944099378882,TRUE,2.97400748097486
1377,16390,91.2263575350824,TRUE,2.89852795527395
1771,16674,89.0608132421734,TRUE,3.25903768255122
3193,16623,79.7689947662877,TRUE,4.38273040622301
2838,14582,78.8574955424496,TRUE,4.41161544601359
2664,14683,79.9768439692161,TRUE,4.2595106736472
2299,15193,83.4858158362404,TRUE,3.88998311947265
